NPSN,Nama_sekolah,Kota,,Kelurahan,Kecamatan,,Alamat lengkap,No.Telp,Website,RT dan RW,Kode Pos,Alamat,,,,,Jenjang,Kurikulum,Akreditasi,Kurikulum,Kepala Sekolah,Operator,Peserta Didik,No.Telp,Tanggal SK Operasional,Tanggal SK Pendirian,Umur,NPYP,Yayasan,Jumlah Sekolah Naungan Yayasan,Grade Yayasan Sekolah,Harga Tanah Pasaran per kecamatan,luas tanah,estimasi harga tanah sekolah,Rombel,Guru,Pegawai,R.Kelas,R.Lab,R.Perpus,meter listrik,per kWh,tarif per kWh,harga_listrik_per_bulan,is_website,is_agama,is_surabaya,SPP,Prediksi SPP
69829545,SMK TANADA,Kab. Sidoarjo,Sidoarjo,Wadungasri,Kec. Waru,Waru,"Jl. Wadungasri Dalam 24, Wadungasri, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318679895,http://www.esemkatanada.blogspot.com,1 / 3,61256,Jl. Wadungasri dalam 24,Jl. Wadungasri dalam 24,Jl. Wadungasri Dalam 24,Jl. Wadungasri Dalam 24,Jl. Wadungasri Dalam 24,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Hammam Labib Surya Putra,M. Syaiful Ulum,183,318679895,2023,2014,11,AN0943,TANADA,1,1,7530000,3571,26889630000,7,14,2,9,2,1,41500,332000,1700,564400000,0,0,0,,"Rp608,757"
P9997216,PKBM IBADURRAHMAN,Kab. Sidoarjo,Sidoarjo,Lemahputro,Kec. Sidoarjo,Sidoarjo,"Jl. Albatros No. 150 Perum Auri Kwadengan, Lemahputro, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61210",081336334664,-,3 /,61210,Jl. Albatros No. 150 Perum AURI Kwadengan,Jl. Albatros No. 150 Perum AURI Kwadengan,Jl. Albatros No. 150 Perum Auri Kwadengan,Jl. Albatros No. 150 Perum Auri Kwadengan,Jl. Albatros No. 150 Perum Auri Kwadengan,PKBM,Kurikulum Merdeka,A,Kurikulum Merdeka,IMAM SUYUDI.A.M,Agus,182,81336334664,2020,2020,5,,,0,0,4500000,0,0,10,16,3,11,0,0,5500,44000,1700,74800000,0,0,0,"Rp445,000",
20561546,TK DHARMA WANITA PERSATUAN SEDATI GEDE,Kab. Sidoarjo,Sidoarjo,Sedati Gede,Kec. Sedati,Sedati,"Jl. H. Syukur No. 56, Sedati Gede, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",031318670591,-,15 / 8,61253,JL. H. SYUKUR NO. 56,JL. H. SYUKUR NO. 56,Jl. H. Syukur No. 56,Jl. H. Syukur No. 56,Jl. H. Syukur No. 56,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,KHORIDATUL HILMIYAH,ANWAROTUL ISLAMIYAH,179,318670591,2016,1984,41,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,5800000,2450,14210000000,8,8,2,4,0,0,1300,10400,1700,17680000,0,0,0,,"Rp453,378"
69867040,TK ISLAM SARI BUMI,Kab. Sidoarjo,Sidoarjo,Bluru Kidul,Kec. Sidoarjo,Sidoarjo,"Jl. Raya Lingkar Timur Km 06, Bluru Kidul, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61233",031318071631,http://www.groupsaribumi.com,1 / 3,61233,RAYA LINGKAR TIMUR KM 06,RAYA LINGKAR TIMUR KM 06,Raya Lingkar Timur Km 06,Raya Lingkar Timur Km 06,Jl. Raya Lingkar Timur Km 06,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Khoirun Nisa,"Yunita Miftakul Jannah, A.Ma",179,318071631,2020,2014,11,,,0,0,4500000,5194,23373000000,16,16,2,16,0,1,11999,95992,1700,163186400,1,1,0,,"Rp584,379"
20540036,SMP WIJAYA,Kab. Sidoarjo,Sidoarjo,Pekarungan,Kec. Sukodono,Sukodono,"Jl. Sukodono, Pekarungan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",031318830995,-,0 / 0,61258,Sukodono,Sukodono,Sukodono,Sukodono,Jl. Sukodono,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Yennis Fitriyan,"Siti Mudalifah, S.Pd",179,318830995,2020,1972,53,AE2778,LPFNFI,1,1,2200000,1410,3102000000,8,17,1,12,2,1,12000,96000,1700,163200000,0,0,0,,"Rp425,119"
69983823,SDIT MADANI EKSELENSIA,Kab. Sidoarjo,Sidoarjo,Kemiri,Kec. Sidoarjo,Sidoarjo,"Jl. Jalan Kemiri, Kemiri, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61234",081235597019,http://madaniekselensia.sch.id,10 / 3,61234,Jalan Kemiri,Jalan Kemiri,Jalan Kemiri,Jalan Kemiri,Jl. Jalan Kemiri,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Okvi Maharani,Shofiyyah Nazhiroh,178,81235597019,2021,2018,7,AX1473,YAYASAN MADANI EKSELENSIA SIDOARJO,1,1,4500000,3081,13864500000,10,24,3,10,1,1,26200,209600,1700,356320000,1,0,0,,"Rp604,320"
69965437,SMA Insan Cendekia Mandiri Boarding School,Kab. Sidoarjo,Sidoarjo,Sari Rogo,Kec. Sidoarjo,Sidoarjo,"Jl. Raya Sarirogo No. 1, Sari Rogo, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61234",031319007528,http://www.sekolahicm.sch.id,19 / 1,61234,Jl. Raya Sarirogo No. 1,Jl. Raya Sarirogo No. 1,Jl. Raya Sarirogo No. 1,Jl. Raya Sarirogo No. 1,Jl. Raya Sarirogo No. 1,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Mochamad Imam Sudibyo,AMELIYA ANGGRAINI,176,319007528,2025,2015,10,AB4660,Yayasan Yatim Mandiri Surabaya,1,1,4500000,36000,162000000000,7,15,5,11,5,1,32000,256000,1700,435200000,1,1,0,"Rp550,000",
20540071,SMA RAUDLATUL JANNAH,Kab. Sidoarjo,Sidoarjo,Pepelegi,Kec. Sidoarjo,Sidoarjo,"Jl. Jatisari 15A, Pepelegi, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61215",031318543708,http://www.raudlatuljannah.sch.id,12 / 2,61215,JL. JATISARI 15A,JL. JATISARI 15A,Jl. Jatisari 15A,Jl. Jatisari 15A,Jl. Jatisari 15A,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Lisya Romadloniyah,"Ajib Hasbi Ashshiddiq, S.Si",176,318543708,2023,2018,7,AN0980,Yayasan Masjid Raudlatul Jannah,8,7,4500000,3381,15214500000,6,11,3,9,2,1,13000,104000,1700,176800000,1,0,0,"Rp1,000,000",
20563604,TK SINERGI,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Bengawan - Wisma Tropodo, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318681365,-,74 / 9,61256,JL. BENGAWAN - WISMA TROPODO,JL. BENGAWAN - WISMA TROPODO,Jl. Bengawan - Wisma Tropodo,Jl. Bengawan - Wisma Tropodo,Jl. Bengawan - Wisma Tropodo,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,SITI FATIMAH,TK SINERGI,176,318681365,2018,1999,26,AL6819,MASJID SUNAN AMPEL,1,1,7530000,0,0,11,11,1,12,0,0,7700,61600,1700,104720000,0,0,0,,"Rp506,826"
20563630,TK ZAINUDDIN NGENI,Kab. Sidoarjo,Sidoarjo,Kepuh Kiriman,Kec. Waru,Waru,"Jl. Kepuh Kiriman Dalam No.3B, Kepuh Kiriman, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",085851848220,-,0 / 0,61256,JL. kepuh Kiriman Dalam No.3B,JL. kepuh Kiriman Dalam No.3B,Jl. Kepuh Kiriman Dalam No.3B,Jl. Kepuh Kiriman Dalam No.3B,Jl. Kepuh Kiriman Dalam No.3B,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,DEWI JAZULA,Azmil Mustachil Latif,176,85851848220,2020,2011,14,AN0988,YAYASAN MASJID ZAINUDDIN,4,3,7530000,779,5865870000,10,9,1,10,0,1,16500,132000,1700,224400000,0,0,0,,"Rp513,134"
20548815,SD Muhammadiyah 11 Randegan,Kab. Sidoarjo,Sidoarjo,Randegan,Kec. Tanggulangin,Tanggulangin,"Jl. Kh. Mukmin No. 106, Randegan, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",031318857453,-,8 / 2,61272,Jl. KH. Mukmin No. 106,Jl. KH. Mukmin No. 106,Jl. Kh. Mukmin No. 106,Jl. Kh. Mukmin No. 106,Jl. Kh. Mukmin No. 106,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,ARIANI NURCHASANAH,ASTRI NURUL HIDAYAH,174,318857453,2023,2004,21,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,3000000,2505,7515000000,10,12,3,6,1,1,5500,44000,1700,74800000,0,1,0,,"Rp381,407"
20548979,SMP ITABA,Kab. Sidoarjo,Sidoarjo,Tebel,Kec. Gedangan,Gedangan,"Jl. Ra Mustika Tebel, Tebel, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",031318011187,-,5 / 6,61254,Jl Ra Mustika Tebel,Jl Ra Mustika Tebel,Jl Ra Mustika Tebel,Jl Ra Mustika Tebel,Jl. Jl Ra Mustika Tebel,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Suprapto,Alwafha,172,318011187,2022,2015,10,AN0999,AL BADRIYAH,2,2,5000000,462,2310000000,7,13,3,8,3,1,11000,88000,1700,149600000,0,0,0,,"Rp452,779"
20563548,TK AL FALAH DARUSSALAM,Kab. Sidoarjo,Sidoarjo,Tropodo,Kec. Waru,Waru,"Jl. Raya Wisma Tropodo V8-V9, Tropodo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318672828,http://www.alfalahdarussalam.sch.id,22 / 3,61256,Jl. Raya Wisma Tropodo V8-V9,Jl. Raya Wisma Tropodo V8-V9,Jl. Raya Wisma Tropodo V8-V9,Jl. Raya Wisma Tropodo V8-V9,Jl. Raya Wisma Tropodo V8-V9,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Amiliyah Nur Idah,Lailatul Maghfiroh,172,318672828,2021,1991,34,AN0929,Yayasan Masjid Darussalam Tropodo,5,4,7530000,455,3426150000,12,19,2,12,0,1,3200,25600,1700,43520000,1,1,0,"Rp375,000",
20558929,SMA CENDEKIA,Kab. Sidoarjo,Sidoarjo,Rangkahkidul,Kec. Sidoarjo,Sidoarjo,"Jl. Raya Lingkar Timur, Rangkahkidul, Kec. Sidoarjo, Kab. Sidoarjo, Jawa Timur 61232",031318945606,http://www.smacendekia.wordpress.com,1 / 2,61232,JL. RAYA LINGKAR TIMUR,JL. RAYA LINGKAR TIMUR,Jl. Raya Lingkar Timur,Jl. Raya Lingkar Timur,Jl. Raya Lingkar Timur,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Havid Tri Cahyono,PURING TIA RESKITOWATI,168,318945606,2022,2008,17,AG9149,CENDEKIA PARAMA,1,1,4500000,3390,15255000000,6,10,1,6,7,1,2,16,1700,27200,0,0,0,,"Rp593,862"
20537096,SMP ARDITAMA WARU,Kab. Sidoarjo,Sidoarjo,Tambak Sumur,Kec. Waru,Waru,"Jl. K. Zainal Abidin 2 A, Tambak Sumur, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318670842,http://www.smparditamawaru-sda.sch-id.net,2 / 1,61256,Jl. K. Zainal Abidin 2 A,Jl. K. Zainal Abidin 2 A,Jl. K. Zainal Abidin 2 A,Jl. K. Zainal Abidin 2 A,Jl. K. Zainal Abidin 2 A,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Abdul Muiz,MALVIKA PURBARIANTO,167,318670842,2010,1996,29,AN0977,Roudlotul Ilmi,3,3,7530000,713,5368890000,7,5,2,7,2,1,2300,18400,1700,31280000,1,0,0,,"Rp463,546"
60729421,TK. IT AL AMIN,Kab. Sidoarjo,Sidoarjo,Candi,Kec. Candi,Candi,"Jl. Tenggulunan Mega Asri Blok A No 8-9, Candi, Kec. Candi, Kab. Sidoarjo, Jawa Timur 61271",085232399153,-,23 / 8,61271,TENGGULUNAN MEGA ASRI BLOK A NO 8-9,TENGGULUNAN MEGA ASRI BLOK A NO 8-9,Tenggulunan Mega Asri Blok A No 8-9,Tenggulunan Mega Asri Blok A No 8-9,Jl. Tenggulunan Mega Asri Blok A No 8-9,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,LENNI OKTA SARI,RIADHOTUL JANNAH,166,85232399153,2019,2010,15,,,0,0,2670000,400,1068000000,9,9,2,10,0,1,2200,17600,1700,29920000,0,1,0,,"Rp417,451"
20540080,SMK BUDI UTOMO PRAMBON,Kab. Sidoarjo,Sidoarjo,Temu,Kec. Prambon,Prambon,"Jl. Raya Temu, Temu, Kec. Prambon, Kab. Sidoarjo, Jawa Timur 61264",0313199892651,http://smkbudiutomoprambon.sch.id,1 / 1,61264,JL. RAYA TEMU,JL. RAYA TEMU,Jl. Raya Temu,Jl. Raya Temu,Jl. Raya Temu,SMK,Kurikulum Merdeka,A,Kurikulum Merdeka,Budi Suyatno,DIAN HERNAWATI,166,3199892651,2020,1986,39,AL6731,Pendidikan Budi Utomo,4,4,1800000,3600,6480000000,7,12,5,7,2,1,5500,44000,1700,74800000,1,0,0,"Rp100,000",
20569034,SD ISLAM PLUS AS SYAFIIYAH,Kab. Sidoarjo,Sidoarjo,KEDENSARI,Kec. Tanggulangin,Tanggulangin,"Jl. Wates Lama, KEDENSARI, Kec. Tanggulangin, Kab. Sidoarjo, Jawa Timur 61272",031318851992,http://ponpes-assyafiiyah.com,2 / 1,61272,WATES LAMA,WATES LAMA,Wates Lama,Wates Lama,Jl. Wates Lama,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Rusydi,MOCH. ARY HIDAYAT,162,318851992,1910,1910,115,AE2658,Yayasan Pondok Pesantren As-Syafi'iyah,2,2,3000000,884,2652000000,6,6,1,6,2,1,4500,36000,1700,61200000,1,1,0,"Rp315,000",
69986805,SD JIDDAN QIRAATI,Kab. Sidoarjo,Sidoarjo,Semampir,Kec. Sedati,Sedati,"Jl. Dukuh Dadap, Semampir, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",0313199688372,-,8 / 4,61253,Dukuh Dadap,Dukuh Dadap,Dukuh Dadap,Dukuh Dadap,Jl. Dukuh Dadap,SD,Kurikulum Merdeka,B,Kurikulum Merdeka,M. As'ad,Ahmad Junaidi Musthofa,159,3199688372,2018,2018,7,,,0,0,5800000,6616,38372800000,9,11,1,12,1,1,5500,44000,1700,74800000,0,0,0,,"Rp571,074"
69820513,KB PERMATA HATI,Kab. Sidoarjo,Sidoarjo,Tawangsari,Kec. Taman,Taman,"Jl. Tawangsari, Tawangsari, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",082139046213,-,3 / 1,61257,TAWANGSARI,TAWANGSARI,Tawangsari,Tawangsari,Jl. Tawangsari,KB,Kurikulum Merdeka,B,Kurikulum Merdeka,MUHAMMAD ROHIB,mr ohi,159,82139046213,2022,2006,19,AB0716,KB PERMATA HATI,20,1,5500000,0,0,7,7,1,10,0,0,1300,10400,1700,17680000,0,0,0,,"Rp408,408"
20563502,TK SABITUL AZMI,Kab. Sidoarjo,Sidoarjo,Kenongo,Kec. Tulangan,Tulangan,"Jl. Raya Kenongo No.33, Kenongo, Kec. Tulangan, Kab. Sidoarjo, Jawa Timur 61273",031318851633,-,4 / 2,61273,JL. RAYA KENONGO NO.33,JL. RAYA KENONGO NO.33,Jl. Raya Kenongo No.33,Jl. Raya Kenongo No.33,Jl. Raya Kenongo No.33,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,UMI HANIK,"SEPTINA PURWIJIYANAH, S.Pd",159,318851633,2020,2007,18,,,0,0,1490000,268,399320000,9,8,1,7,0,1,2400,19200,1700,32640000,0,0,0,,"Rp417,451"
20563892,TK ISLAM AL HIDAYAH,Kab. Sidoarjo,Sidoarjo,Ngampelsari,Kec. Candi,Candi,"Jl. Perum. Taman Candiloka Blok Aa No. 6-8, Ngampelsari, Kec. Candi, Kab. Sidoarjo, Jawa Timur 61271",031318952757,-,10 / 5,61271,Perum. Taman Candiloka Blok AA No. 6-8,Perum. Taman Candiloka Blok AA No. 6-8,Perum. Taman Candiloka Blok Aa No. 6-8,Perum. Taman Candiloka Blok Aa No. 6-8,Jl. Perum. Taman Candiloka Blok Aa No. 6-8,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,MAGHFIROTUL LAILIYAH,YULI PUJIAWATI,158,318952757,2020,2001,24,,,0,0,2670000,300,801000000,8,8,1,8,0,1,4400,35200,1700,59840000,0,1,0,,"Rp436,665"
20502387,SD MUHAMMADIYAH 2 WARU,Kab. Sidoarjo,Sidoarjo,Waru,Kec. Waru,Waru,"Jl. Jend. S. Parman III / 5, Waru, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318543261,http://sdmawar.co.id,3 / 2,61256,Jl. Jend. S. Parman III / 5,Jl. Jend. S. Parman III / 5,Jl. Jend. S. Parman Iii / 5,Jl. Jend. S. Parman III / 5,Jl. Jend. S. Parman III / 5,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,Abdul Mu'iz Yuvan Ananta,IMANUL ISLAM,158,318543261,2012,1978,47,AI5048,Pimpinan Daerah Muhammadiyah (PDM) Kab. Sidoarjo,108,9,7530000,585,4405050000,7,10,1,9,1,1,20,160,1700,272000,1,1,0,"Rp500,000",
20501864,SMA KRISTEN PETRA ACITYA,Kab. Sidoarjo,Sidoarjo,Tambak Rejo,Kec. Waru,Waru,"Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah, Tambak Rejo, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61274",0313199687931,http://smaacitya.pppkpetra.sch.id,1 / 1,61274,"Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah","Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah","Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah","Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah","Jl. Taman Asri Selatan No. 101, Pondok Tjandra Indah",SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Herwati,Sma Kristen Petra Acitya,157,3199687931,2025,2022,3,AL8874,Perhimpunan Pendidikan dan Pengajaran Kristen Petra,35,6,7530000,32795,246946350000,7,21,7,24,6,1,54992,439936,1700,747891200,1,1,0,,"Rp738,529"
20539988,SMP MIFTAHUL ULUM,Kab. Sidoarjo,Sidoarjo,Kedungrejo,Kec. Jabon,Jabon,"Jl. Jalan Pertigaan Kedung Bahak, Kedungrejo, Kec. Jabon, Kab. Sidoarjo, Jawa Timur 61276",031343655894,-,18 / 8,61276,jalan Pertigaan Kedung Bahak,jalan Pertigaan Kedung Bahak,Jalan Pertigaan Kedung Bahak,Jalan Pertigaan Kedung Bahak,Jl. Jalan Pertigaan Kedung Bahak,SMP,Kurikulum Merdeka,B,Kurikulum Merdeka,Siti Mudrikah,"Ilham Pratama Putra, S.PdI",156,343655894,2018,2015,10,AE2607,MIFTAHUL ULUM,51,8,1000000,0,0,6,9,2,6,2,1,4800,38400,1700,65280000,0,1,0,"Rp600,000",
69867066,KB AL HAYAT,Kab. Sidoarjo,Sidoarjo,Jatikalang,Kec. Krian,Krian,"Jl. Kalangan, Jatikalang, Kec. Krian, Kab. Sidoarjo, Jawa Timur 61262",089531076687,-,2 / 1,61262,Jl. Kalangan,Jl. Kalangan,Jl. Kalangan,Jl. Kalangan,Jl. Kalangan,KB,Kurikulum Merdeka,B,Kurikulum 2013,NAILI ROHMAH,YUNITA PUTRI,155,89531076687,2015,2012,13,AB0748,Yayasan Pendidikan Anak Usia Dini Al Hayat,1,1,2600000,494,1284400000,16,16,3,16,0,0,3200,25600,1700,43520000,0,1,0,,"Rp446,133"
20549361,SMK WIJAYA SUKODONO,Kab. Sidoarjo,Sidoarjo,Pekarungan,Kec. Sukodono,Sukodono,"Jl. Raya Sukodono No. 3, Pekarungan, Kec. Sukodono, Kab. Sidoarjo, Jawa Timur 61258",031318830995,-,1 / 1,61258,RAYA SUKODONO NO. 3,RAYA SUKODONO NO. 3,Raya Sukodono No. 3,Raya Sukodono No. 3,Jl. Raya Sukodono No. 3,SMK,Kurikulum Merdeka,B,Kurikulum Merdeka,Lia Agustina,Erma Lailatul Kumalasari,155,318830995,2021,2008,17,AE2750,LEMBAGA PENDIDIKAN FORMAL NONFORMAL-INFORMAL (LPFNFi),1,1,2200000,1740,3828000000,6,5,1,9,3,1,16500,132000,1700,224400000,0,0,0,,"Rp424,660"
20539882,SD MUTIARA BUNDA 2,Kab. Sidoarjo,Sidoarjo,Sidodadi,Kec. Taman,Taman,"Jl. Citra Harmoni Blok B 14 - 16 Trosobo, Sidodadi, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",0313199786296,http://mutiarabunda.sch.id,2 / 5,61257,Citra Harmoni Blok B 14 - 16 Trosobo,Citra Harmoni Blok B 14 - 16 Trosobo,Citra Harmoni Blok B 14 - 16 Trosobo,Citra Harmoni Blok B 14 - 16 Trosobo,Jl. Citra Harmoni Blok B 14 - 16 Trosobo,SD,Kurikulum Merdeka,A,Kurikulum Merdeka,RETNO DEWI PRAHASTY,ABI,154,3199786296,1910,2004,21,AB0680,MUTIARA BUNDA 2,1,1,5500000,1419,7804500000,6,6,1,8,2,1,23000,184000,1700,312800000,1,0,0,"Rp800,000",
20563561,TK DHARMA WANITA PERSATUAN BERBEK,Kab. Sidoarjo,Sidoarjo,Berbek,Kec. Waru,Waru,"Jl. Berbek III B No. 01, Berbek, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318672380,-,1 / 3,61256,BERBEK III B NO. 01,BERBEK III B NO. 01,Berbek Iii B No. 01,Berbek III B No. 01,Jl. Berbek III B No. 01,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,MAS LAILATUL QIBTIYAH,Nur Fatmawati,154,318672380,2017,1986,39,AX2059,YAYASAN DHARMA WANITA PERSATUAN SIDOARJO,346,2,7530000,1200,9036000000,6,6,2,6,0,0,900,7200,1700,12240000,0,0,0,,"Rp417,599"
69873955,SD SINGAPORE NATIONAL ACADEMY,Kab. Sidoarjo,Sidoarjo,Pepelegi,Kec. Waru,Waru,"Jl. Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6, Pepelegi, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318531920,http://www.v2.sna.sch.id,3 / 7,61256,JL. RAYA PEPELEGI PONDOK MASPION IV BLOK GH 1-6,JL. RAYA PEPELEGI PONDOK MASPION IV BLOK GH 1-6,Jl. Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,Jl. Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,Jl. Raya Pepelegi Pondok Maspion Iv Blok Gh 1-6,SPK SD,Kurikulum Merdeka,B,Kurikulum Merdeka,Prima Liestyawati,"PRIMA LIESTYAWATI, S.E., M.B.A.",154,318531920,2020,2004,21,AL6829,YAYASAN SINGAPORE PIAGET ACADEMY,8,8,7530000,0,0,10,6,3,12,2,1,146999,1175992,1700,1999186400,1,0,0,"Rp3,830,000",
20546552,SMA ULUL ALBAB,Kab. Sidoarjo,Sidoarjo,Bebekan,Kec. Taman,Taman,"Jl. Bebekan Masjid 1-2 B, Bebekan, Kec. Taman, Kab. Sidoarjo, Jawa Timur 61257",0317882051,http://smaululalbab.sch.id,14 / 4,61257,JL. BEBEKAN MASJID 1-2 B,JL. BEBEKAN MASJID 1-2 B,Jl. Bebekan Masjid 1-2 B,Jl. Bebekan Masjid 1-2 B,Jl. Bebekan Masjid 1-2 B,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,"Rejal Miftahul Fajar, M.H.I.",Imdah Rahma Z.,153,7882051,2022,2007,18,AO0392,YAYASAN PENDIDIKAN ISLAM AT-THOHIRIYAH,1,1,5500000,2500,13750000000,5,14,2,10,5,1,38000,304000,1700,516800000,1,1,0,"Rp650,000",
20563598,TK KRISTEN PETRA 13,Kab. Sidoarjo,Sidoarjo,Tambak Sumur,Kec. Waru,Waru,"Jl. Taman Asri Utara 59, Tambak Sumur, Kec. Waru, Kab. Sidoarjo, Jawa Timur ",031318681840,http://www.pppkpetra.or.id,1 / 3,,TAMAN ASRI UTARA 59,TAMAN ASRI UTARA 59,Taman Asri Utara 59,Taman Asri Utara 59,Jl. Taman Asri Utara 59,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,Jeane Stifany,Sri Handayani,153,318681840,2021,1987,38,AL8874,Perhimpunan Pendidikan dan Pengajaran Kristen Petra,35,6,7530000,3036,22861080000,9,15,2,10,0,0,53000,424000,1700,720800000,1,1,0,,"Rp579,672"
20540052,SMA DHARMA WANITA 1,Kab. Sidoarjo,Sidoarjo,Gedangan,Kec. Gedangan,Gedangan,"Jl. Raya Gedangan No. 107, Gedangan, Kec. Gedangan, Kab. Sidoarjo, Jawa Timur 61254",0318911346,http://www.smadharmawanita1gedangan.sch.id,0 / 0,61254,JL. RAYA GEDANGAN NO. 107,JL. RAYA GEDANGAN NO. 107,Jl. Raya Gedangan No. 107,Jl. Raya Gedangan No. 107,Jl. Raya Gedangan No. 107,SMA,Kurikulum Merdeka,A,Kurikulum Merdeka,Layla Mufidah,NANIK TRIWAHYUNI,152,8911346,2024,1982,43,AG9091,Pendidikan Dharma Wanita Persatuan kabupaten sidoarjo,14,3,5000000,4080,20400000000,6,11,2,8,6,1,23000,184000,1700,312800000,1,0,0,,"Rp678,393"
20563627,TK MUSLIMAT NU 31 BUANA WEDORO,Kab. Sidoarjo,Sidoarjo,Wedoro,Kec. Waru,Waru,"Jl. Kolonel Sugiono 59, Wedoro, Kec. Waru, Kab. Sidoarjo, Jawa Timur 61256",031318546840,-,2 / 3,61256,JL. KOLONEL SUGIONO 59,JL. KOLONEL SUGIONO 59,Jl. Kolonel Sugiono 59,Jl. Kolonel Sugiono 59,Jl. Kolonel Sugiono 59,TK,Kurikulum Merdeka,A,Kurikulum Merdeka,MUSHOFFAH,Lailatul Mufidah,152,318546840,2016,1984,41,,,0,0,7530000,600,4518000000,6,6,2,6,0,0,5500,44000,1700,74800000,0,1,0,,"Rp477,457"
20563189,TK M HASYIM ASYARI,Kab. Sidoarjo,Sidoarjo,Pepe,Kec. Sedati,Sedati,"Jl. Ra. Kartini No. 03, Pepe, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",,-,9 / 5,61253,JL. RA. KARTINI NO. 03,JL. RA. KARTINI NO. 03,Jl. Ra. Kartini No. 03,Jl. Ra. Kartini No. 03,Jl. Ra. Kartini No. 03,TK,Kurikulum Merdeka,B,Kurikulum Merdeka,WINARSI,WINARSI,149,,2022,1984,41,AL6775,TKM NU 100 HASYIM ASY'ARI PEPE,1,1,5800000,488,2830400000,6,6,1,6,0,0,5500,44000,1700,74800000,0,0,0,Rp0,
69816579,KB. CERIA MANDIRI,Kab. Sidoarjo,Sidoarjo,Pabean,Kec. Sedati,Sedati,"Jl. Payan Buntaran I/47, Pabean, Kec. Sedati, Kab. Sidoarjo, Jawa Timur 61253",031318662918,-,25 / 5,61253,PAYAN BUNTARAN I/47,PAYAN BUNTARAN I/47,Payan Buntaran I/47,Payan Buntaran I/47,Jl. Payan Buntaran I/47,KB,Kurikulum Merdeka,B,Kurikulum Merdeka,DUROTUL MALICHAH,MAULIDATUS SHOFIYAH,148,318662918,2014,2011,14,AL6766,Insan Mulia Mandiri,1,1,5800000,200,1160000000,14,13,4,10,0,0,10498,83984,1700,142772800,0,0,0,Rp0,
